date,year,season,location,sampleID,sampleID.prefix,sampling,sky,startTime,dateTime.UTC,microhabitat,quadrat,lat,long,alt,depth,pH,wTemp,DO,light,flow,turb,cond,nitrate,alkalinity,phosphate,notes
2022-06-06,2022,Summer,Upstream,02URSU22.UFR,02URSU22,macros,sunny,13:25:00,2022-06-06T17:25:00Z,UFR,1,42.31916,-72.65458,NA,31.5,7.72,18.6,9.96,47,0.029,1.1,85.6,1,NA,NA,NA
2022-06-06,2022,Summer,Upstream,02URSU22.UFR,02URSU22,macros,sunny,13:45:00,2022-06-06T17:45:00Z,UFR,2,42.31952,-72.65456,NA,33,NA,NA,9.89,45,0.024,NA,NA,NA,NA,NA,NA
2022-06-06,2022,Summer,Upstream,02URSU22.UM,02URSU22,macros,sunny,13:20:00,2022-06-06T17:20:00Z,UM,1,42.3194,-72.65485,NA,18,7.73,18.8,9.98,1490,0.381,3.4,86,1.1,NA,NA,NA
2022-06-06,2022,Summer,Upstream,02URSU22.UM,02URSU22,macros,sunny,13:29:00,2022-06-06T17:29:00Z,UM,2,42.31914,-72.65479,NA,15,7.76,18.7,9.98,1597,0.104,NA,NA,NA,NA,NA,NA
2022-06-06,2022,Summer,Upstream,02URSU22.USH,02URSU22,macros,sunny,14:50:00,2022-06-06T18:50:00Z,USH,1,42.32038,-72.65366,NA,19,7.71,19.8,9.42,269,NA,4,77.3,1,NA,NA,NA
2022-06-06,2022,Summer,Upstream,02URSU22.USH,02URSU22,macros,sunny,14:55:00,2022-06-06T18:55:00Z,USH,2,42.32044,-72.65364,NA,27.5,7.7,19.7,9.38,92,NA,NA,NA,NA,NA,NA,NA
2022-06-06,2022,Summer,Upstream,02URSU22.USU,02URSU22,macros,sunny,14:25:00,2022-06-06T18:25:00Z,USU,1,42.32052,-72.65361,NA,25.5,7.71,19.5,9.71,513,0.218,2.5,77.6,1,NA,NA,NA
2022-06-06,2022,Summer,Upstream,02URSU22.USU,02URSU22,macros,sunny,14:29:00,2022-06-06T18:29:00Z,USU,2,42.32065,-72.65361,NA,17,7.72,19.4,9.71,1036,0.166,NA,NA,NA,NA,NA,NA
2022-06-07,2022,Summer,Downstream,02DRSU22.DSR,02DRSU22,macros,mostly cloudy,13:06:00,2022-06-07T17:06:00Z,DSR,1,42.31494,-72.64106,NA,23,7.42,19.9,9.19,193,0.357,7.4,86.6,1,NA,NA,NA
2022-06-07,2022,Summer,Downstream,02DRSU22.DFR,02DRSU22,macros,mostly cloudy,13:32:00,2022-06-07T17:32:00Z,DFR,1,42.31515,-72.64105,NA,13,7.46,20,9.16,110,0.094,6.6,86.9,0.9,NA,NA,NA
2022-06-07,2022,Summer,Downstream,02DRSU22.DM,02DRSU22,macros,mostly cloudy,13:30:00,2022-06-07T17:30:00Z,DM,1,42.31521,-72.64107,NA,17,7.45,19.9,9.16,224,0.106,4.5,86.2,1,NA,NA,NA
2022-06-07,2022,Summer,Downstream,02DRSU22.DSH,02DRSU22,macros,mostly cloudy,13:52:00,2022-06-07T17:52:00Z,DSH,1,42.31528,-72.64123,NA,13,7.44,19.9,9.16,34,0.41,8.4,85.8,0.9,NA,NA,NA
2022-06-07,2022,Summer,Downstream,02DRSU22.DSP,02DRSU22,macros,mostly cloudy,13:57:00,2022-06-07T17:57:00Z,DSP,1,42.31548,-72.64116,NA,11.5,7.45,19.8,9.11,629,0.201,4.7,85.6,0.9,NA,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.USR,03URSU22,macros,"mostly sunny, some clouds",13:30:00,2022-06-13T17:30:00Z,USR,1,42.31925,-72.65494,NA,16,7.74,20,9.39,193,0.001,8.7,82.6,1,NA,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.USR,03URSU22,macros,"mostly sunny, some clouds",13:30:00,2022-06-13T17:30:00Z,USR,2,42.3193,-72.65476,NA,12.5,7.75,20,9.44,281,0.004,NA,NA,NA,NA,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.UFR,03URSU22,macros,"mostly sunny, some clouds",13:52:00,2022-06-13T17:52:00Z,UFR,1,42.31959,-72.65454,NA,37.5,7.74,20.2,9.41,30,0.006,7.7,80.3,1.1,NA,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.UFR,03URSU22,macros,"mostly sunny, some clouds",13:52:00,2022-06-13T17:52:00Z,UFR,2,42.31946,-72.65464,NA,36,7.73,20.3,9.41,58,0,NA,NA,NA,NA,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.UM,03URSU22,macros,"mostly sunny, some clouds",13:10:00,2022-06-13T17:10:00Z,UM,1,42.31951,-72.65469,NA,9.5,7.75,20.1,9.56,1432,0.638,3.8,81.8,1.1,NA,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.UM,03URSU22,macros,"mostly sunny, some clouds",13:10:00,2022-06-13T17:10:00Z,UM,2,42.31951,-72.6547,NA,22.5,7.76,20.2,9.5,1412,0.379,NA,NA,NA,NA,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.USH,03URSU22,macros,"mostly sunny, some clouds",14:38:00,2022-06-13T18:38:00Z,USH,1,42.32047,-72.65366,NA,19,7.74,20.7,9.19,47,0.17,6.6,74.3,1,NA,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.USH,03URSU22,macros,"mostly sunny, some clouds",NA,NA,USH,2,42.32049,-72.65369,NA,19,7.74,20.8,9.16,70,0.119,NA,NA,NA,NA,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.USU,03URSU22,macros,"mostly sunny, some clouds",14:20:00,2022-06-13T18:20:00Z,USU,1,42.32037,-72.65364,NA,14,7.78,20.6,9.24,686,0.093,5.8,72.7,1,NA,NA,NA
2022-06-13,2022,Summer,Upstream,03URSU22.USU,03URSU22,macros,"mostly sunny, some clouds",14:24:00,2022-06-13T18:24:00Z,USU,2,42.32038,-72.65362,NA,21,7.77,20.7,9.21,1103,0.151,NA,NA,NA,NA,NA,NA
2022-06-14,2022,Summer,Downstream,03DRSU22.DSR,03DRSU22,macros,sunny,13:07:00,2022-06-14T17:07:00Z,DSR,1,42.31492,-72.64117,NA,12,7.43,22.2,8.7,23,0.002,11.6,82.6,1,NA,NA,NA
2022-06-14,2022,Summer,Downstream,03DRSU22.DFR,03DRSU22,macros,sunny,13:23:00,2022-06-14T17:23:00Z,DFR,1,42.31501,-72.64115,NA,13,7.46,22.7,8.87,42,0.064,10.4,80.8,0.9,NA,NA,NA
2022-06-14,2022,Summer,Downstream,03DRSU22.DM,03DRSU22,macros,sunny,13:11:00,2022-06-14T17:11:00Z,DM,1,42.31501,-72.64112,NA,16,7.47,22.5,8.81,1531,0.025,9.2,81.2,0.9,NA,NA,NA
2022-06-14,2022,Summer,Downstream,03DRSU22.DSH,03DRSU22,macros,sunny,13:33:00,2022-06-14T17:33:00Z,DSH,1,42.31528,-72.64124,NA,13.5,7.44,22.8,8.92,18,0.582,9.8,80.6,0.9,NA,NA,NA
2022-06-14,2022,Summer,Downstream,03DRSU22.DSP,03DRSU22,macros,sunny,13:45:00,2022-06-14T17:45:00Z,DSP,1,42.31536,-72.64109,NA,11,7.5,23.8,8.94,1546,0.43,7.7,80,0.9,NA,NA,NA
2022-09-21,2022,Fall,Upstream,01URFA22.USR,01URFA22,macros,sunny,14:19:00,2022-09-21T18:19:00Z,USR,1,42.31918413,-72.65488688,NA,16.7,8.01,18.3,9.720615124,83.28507586,8.55981e-4,10,94.2,0.9,37,0,beautiful sunny day
2022-09-21,2022,Fall,Upstream,01URFA22.UFR,01URFA22,macros,sunny,14:24:00,2022-09-21T18:24:00Z,UFR,1,42.31918335,-72.65483093,NA,36,8.02,18.4,9.854552039,21.35951345,0.012391253,6.6,95.4,0.9,38,0.2,beautiful sunny day
2022-09-21,2022,Fall,Upstream,01URFA22.UM,01URFA22,macros,sunny,14:28:00,2022-09-21T18:28:00Z,UM,1,42.31918609,-72.65460851,NA,24,8.07,18.5,9.635001358,974.377888,0.122987701,5.7,93.1,1,38,0.4,beautiful sunny day
2022-09-21,2022,Fall,Upstream,01URFA22.USH,01URFA22,macros,sunny,14:44:00,2022-09-21T18:44:00Z,USH,1,42.32038408,-72.65369295,NA,22.9,8.03,18.6,9.502418905,69.36329167,0.186542511,3.4,86.9,1,43,0.2,beautiful sunny day
2022-09-21,2022,Fall,Upstream,01URFA22.USU,01URFA22,macros,sunny,14:36:00,2022-09-21T18:36:00Z,USU,1,42.32047506,-72.65345275,NA,34,8.03,18.6,9.359403101,39.63842625,0.058738895,6.7,89,1.1,38,0.1,beautiful sunny day
2022-09-22,2022,Fall,Downstream,01DRFA22.DSR,01DRFA22,macros,rainy/cloudy,14:14:00,2022-09-22T18:14:00Z,DSR,1,NA,NA,NA,27.9,7.38,18.6,9.15,NA,NA,17.6,96.6,1.1,37,0.2,"rained hard that morning, DO measured in lab a few hours after water sampled collected"
2022-09-22,2022,Fall,Downstream,01DRFA22.DFR,01DRFA22,macros,rainy/cloudy,14:22:00,2022-09-22T18:22:00Z,DFR,1,NA,NA,NA,24.5,7.41,18.3,9.32,NA,NA,16.1,91.2,0.9,40,0.2,"rained hard that morning, DO measured in lab a few hours after water sampled collected"
2022-09-22,2022,Fall,Downstream,01DRFA22.DM,01DRFA22,macros,rainy/cloudy,14:25:00,2022-09-22T18:25:00Z,DM,1,NA,NA,NA,18,7.46,18,9.22,NA,NA,16.5,94.6,0.9,44,0.5,"rained hard that morning, DO measured in lab a few hours after water sampled collected"
2022-09-22,2022,Fall,Downstream,01DRFA22.DSH,01DRFA22,macros,rainy/cloudy,14:29:00,2022-09-22T18:29:00Z,DSH,1,NA,NA,NA,26,7.48,18.1,9.2,NA,NA,13.8,92.9,0.9,42,0.2,"rained hard that morning, DO measured in lab a few hours after water sampled collected"
2022-09-22,2022,Fall,Downstream,01DRFA22.DSP,01DRFA22,macros,rainy/cloudy,14:39:00,2022-09-22T18:39:00Z,DSP,1,NA,NA,NA,18.33,7.45,18.4,9.43,NA,NA,14.6,87.3,0.9,46,0,"rained hard that morning, DO measured in lab a few hours after water sampled collected"
2022-09-27,2022,Fall,Upstream,02URFA22.USR,02URFA22,macros,sunny,14:10:00,2022-09-27T18:10:00Z,USR,1,NA,NA,NA,14,7.61,NA,10.41,NA,NA,13.7,102.5,1,35,0.4,DO and pH measured in lab (temp only measured for two samples outside)
2022-09-27,2022,Fall,Upstream,02URFA22.UFR,02URFA22,macros,sunny,14:15:00,2022-09-27T18:15:00Z,UFR,1,NA,NA,NA,26,7.84,NA,10.88,NA,NA,7.5,18.4,1,36,0.5,DO and pH measured in lab (temp only measured for two samples outside)
2022-09-27,2022,Fall,Upstream,02URFA22.UM,02URFA22,macros,sunny,14:10:00,2022-09-27T18:10:00Z,UM,1,NA,NA,NA,20,7.77,NA,10.37,NA,NA,7.6,64.1,0.9,35,0.3,DO and pH measured in lab (temp only measured for two samples outside)
2022-09-27,2022,Fall,Upstream,02URFA22.USH,02URFA22,macros,sunny,14:45:00,2022-09-27T18:45:00Z,USH,1,NA,NA,NA,24,7.85,16.5,10.86,NA,NA,10.5,93.1,1,36,0,DO and pH measured in lab (temp only measured for two samples outside)
2022-09-27,2022,Fall,Upstream,02URFA22.USU,02URFA22,macros,sunny,14:30:00,2022-09-27T18:30:00Z,USU,1,NA,NA,NA,5,7.88,17.2,10.67,NA,NA,8.4,94.6,0.9,36,0.2,DO and pH measured in lab (temp only measured for two samples outside)
2022-09-28,2022,Fall,Downstream,02DRFA22.DSR,02DRFA22,macros,mix of sun and clouds,11:58:00,2022-09-28T15:58:00Z,DSR,1,42.31506934,-72.64114715,NA,13,7.55,16.3,9.945240093,350.7764949,0,10.1,103.4,1,37,0.6,NA
2022-09-28,2022,Fall,Downstream,02DRFA22.DFR,02DRFA22,macros,mix of sun and clouds,12:20:00,2022-09-28T16:20:00Z,DFR,1,42.31506507,-72.64113741,NA,12,7.6,16,9.710737046,179.1854338,0.001819784,8,101.8,1,36,0.4,NA
2022-09-28,2022,Fall,Downstream,02DRFA22.DM,02DRFA22,macros,mix of sun and clouds,12:41:00,2022-09-28T16:41:00Z,DM,1,42.31517959,-72.64107458,NA,11,7.58,15.9,10.21395768,25.67557401,0.285213382,11.7,100.9,1,35,0.3,NA
2022-09-28,2022,Fall,Downstream,02DRFA22.DSH,02DRFA22,macros,mix of sun and clouds,13:09:00,2022-09-28T17:09:00Z,DSH,1,42.31525403,-72.64115608,NA,10,7.57,16.4,10.23550903,25.69420393,0.245043732,9.2,101.6,1,36,0.5,NA
2022-09-28,2022,Fall,Downstream,02DRFA22.DSP,02DRFA22,macros,mix of sun and clouds,13:30:00,2022-09-28T17:30:00Z,DSP,1,42.31522379,-72.64111905,NA,7,7.65,16.2,10.0070632,144.4377456,0.444162058,12.4,102,1,40,0.2,NA
2022-09-29,2022,Fall,Upstream,03URFA22.USR,03URFA22,macros,"mostly sunny, some clouds",14:15:00,2022-09-29T18:15:00Z,USR,1,42.31918728,-72.65492978,NA,33,7.79,14.1,10.58063841,35.44391041,0.01444642,10.2,106.3,1,36,0.5,NA
2022-09-29,2022,Fall,Upstream,03URFA22.UFR,03URFA22,macros,"mostly sunny, some clouds",14:19:00,2022-09-29T18:19:00Z,UFR,1,42.31927568,-72.65472999,NA,31,8.22,14.2,10.82176761,29.17219953,0.007272116,7.5,107.5,1,36,0.4,NA
2022-09-29,2022,Fall,Upstream,03URFA22.UM,03URFA22,macros,"mostly sunny, some clouds",14:10:00,2022-09-29T18:10:00Z,UM,1,42.31934266,-72.65476387,NA,22,8.3,14.4,10.67100898,101.6765688,0.094742193,10,103.2,1,37,0.7,NA
2022-09-29,2022,Fall,Upstream,03URFA22.USH,03URFA22,macros,"mostly sunny, some clouds",14:03:00,2022-09-29T18:03:00Z,USH,1,42.32044132,-72.65364486,NA,17,8.27,14.5,10.56457069,30.46826618,0.089593283,8.7,97.3,1,36,0.6,NA
2022-09-29,2022,Fall,Upstream,03URFA22.USU,03URFA22,macros,"mostly sunny, some clouds",14:00:00,2022-09-29T18:00:00Z,USU,1,42.32020158,-72.65345666,NA,36,8.29,15.1,10.51223646,136.7317758,0.287123889,7.6,98.8,0.9,36,0.4,NA
2022-10-03,2022,Fall,Downstream,03DRFA22.DSR,03DRFA22,macros,mostly cloudy,14:30:00,2022-10-03T18:30:00Z,DSR,1,NA,NA,NA,18,7.45,13.5,10.36,NA,NA,14.7,114.6,1.1,42,0.3,DO measured in lab
2022-10-03,2022,Fall,Downstream,03DRFA22.DFR,03DRFA22,macros,mostly cloudy,14:50:00,2022-10-03T18:50:00Z,DFR,1,NA,NA,NA,8,7.63,12.6,10.5,NA,NA,11.6,115.6,1.1,40,0.2,DO measured in lab
2022-10-03,2022,Fall,Downstream,03DRFA22.DM,03DRFA22,macros,mostly cloudy,14:40:00,2022-10-03T18:40:00Z,DM,1,NA,NA,NA,10.5,7.63,12.7,10.52,NA,NA,10.9,116.2,1.1,41,0.2,DO measured in lab
2022-10-03,2022,Fall,Downstream,03DRFA22.DSH,03DRFA22,macros,mostly cloudy,14:55:00,2022-10-03T18:55:00Z,DSH,1,NA,NA,NA,NA,7.63,12.9,10.45,NA,NA,14.6,115,1,42,0.2,DO measured in lab
2022-10-03,2022,Fall,Downstream,03DRFA22.DSP,03DRFA22,macros,mostly cloudy,15:00:00,2022-10-03T19:00:00Z,DSP,1,NA,NA,NA,15.4,7.68,12.7,10.62,NA,NA,12,114.7,1,39,0.5,DO measured in lab
2023-05-31,2023,Summer,Downstream,01DRSU23.DSR,01DRSU23,macros,clear sky,13:15:00,2023-05-31T17:15:00Z,DSR,1,NA,NA,NA,17.8,7.34,17.4,10.23356994,25.09140387,0,11.6,77,1.3,24,0,NA
2023-05-31,2023,Summer,Downstream,01DRSU23.DFR,01DRSU23,macros,clear sky,13:40:00,2023-05-31T17:40:00Z,DFR,1,42.31555557,-72.64118958,NA,13,7.36,17.6,10.37158409,44.67568746,0.191912767,8.2,76,1.3,23,0,NA
2023-05-31,2023,Summer,Downstream,01DRSU23.DM,01DRSU23,macros,clear sky,13:40:00,2023-05-31T17:40:00Z,DM,1,42.31535691,-72.64123476,NA,25,7.36,17.5,10.34766649,26.12695461,0.112459136,11.1,76,1.2,32,0,NA
2023-05-31,2023,Summer,Downstream,01DRSU23.DSH,01DRSU23,macros,clear sky,14:22:00,2023-05-31T18:22:00Z,DSH,1,42.31520081,-72.64105225,NA,18,7.41,17.7,10.44666981,16.11476991,0.309896702,12.2,74.4,1.3,32,0,NA
2023-05-31,2023,Summer,Downstream,01DRSU23.DSP,01DRSU23,macros,clear sky,14:15:00,2023-05-31T18:15:00Z,DSP,1,42.31517508,-72.64119701,NA,13.8,7.38,17.7,10.42663097,1350.614036,0.199337471,11.1,74.6,1.4,30,0,NA
2023-06-01,2023,Summer,Upstream,01URSU23.USR,01URSU23,macros,"clear sky, hot",13:22:00,2023-06-01T17:22:00Z,USR,1,NA,NA,NA,27.2,7.73,18.9,10.43942538,72.76579391,-2.30656e-4,7.2,78.4,1.1,27,0,NA
2023-06-01,2023,Summer,Upstream,01URSU23.USR,01URSU23,macros,"clear sky, hot",13:22:00,2023-06-01T17:22:00Z,USR,2,NA,NA,NA,22,7.71,18.9,10.45293867,77.0897089,0.072353274,NA,NA,NA,NA,NA,NA
2023-06-01,2023,Summer,Upstream,01URSU23.UFR,01URSU23,macros,"clear sky, hot",13:51:00,2023-06-01T17:51:00Z,UFR,1,42.31936264,-72.65466309,NA,34.3,7.73,19.4,10.44373387,88.72520633,0.099959955,5.6,76.4,1.1,27,0,NA
2023-06-01,2023,Summer,Upstream,01URSU23.UFR,01URSU23,macros,"clear sky, hot",13:51:00,2023-06-01T17:51:00Z,UFR,2,42.31936264,-72.65466309,NA,36.7,7.75,19.4,10.42868994,56.19249846,0.027141571,NA,NA,NA,NA,NA,NA
2023-06-01,2023,Summer,Upstream,01URSU23.UM,01URSU23,macros,"clear sky, hot",14:17:00,2023-06-01T18:17:00Z,UM,1,42.31932263,-72.65473696,NA,22.7,7.79,19.8,11.80903318,1203.393271,0.707030185,5.7,74.2,1.2,30,0,NA
2023-06-01,2023,Summer,Upstream,01URSU23.UM,01URSU23,macros,"clear sky, hot",14:17:00,2023-06-01T18:17:00Z,UM,2,42.31924499,-72.65458659,NA,18.4,7.75,19.8,10.21457335,1213.241577,0.02744349,NA,NA,NA,NA,NA,NA
2023-06-01,2023,Summer,Upstream,01URSU23.USH,01URSU23,macros,"clear sky, hot",15:03:00,2023-06-01T19:03:00Z,USH,1,42.32048723,-72.65374826,NA,17.8,7.65,19.9,10.11618953,294.4560533,0.207602683,9.6,70,1.2,29,0,NA
2023-06-01,2023,Summer,Upstream,01URSU23.USH,01URSU23,macros,"clear sky, hot",15:05:00,2023-06-01T19:05:00Z,USH,2,42.32053626,-72.6537965,NA,18.6,7.66,19.9,10.06230182,93.95954221,0.071634692,NA,NA,NA,NA,NA,NA
2023-06-01,2023,Summer,Upstream,01URSU23.USU,01URSU23,macros,"clear sky, hot",14:48:00,2023-06-01T18:48:00Z,USU,1,42.32031297,-72.65355757,NA,20,7.64,20.2,10.07645648,1229.508866,0.069661695,5.4,68.5,1.2,24,0,NA
2023-06-01,2023,Summer,Upstream,01URSU23.USU,01URSU23,macros,"clear sky, hot",14:48:00,2023-06-01T18:48:00Z,USU,2,42.32032897,-72.65374961,NA,14,7.65,20,9.930486135,1132.2,0.044193711,NA,NA,NA,NA,NA,NA
2023-06-05,2023,Summer,Upstream,02URSU23.USR,02URSU23,macros,cloudy,13:23:00,2023-06-05T17:23:00Z,USR,1,NA,NA,NA,24,7.64,14.1,10.73,163,0,17.3,74.6,0.8,30,0,NA
2023-06-05,2023,Summer,Upstream,02URSU23.UFR,02URSU23,macros,cloudy,13:52:00,2023-06-05T17:52:00Z,UFR,1,NA,NA,NA,34,7.64,14.2,11.08,49,0.015,8.9,68,0.8,25,0.04,NA
2023-06-05,2023,Summer,Upstream,02URSU23.UM,02URSU23,macros,cloudy,14:15:00,2023-06-05T18:15:00Z,UM,1,NA,NA,NA,22.8,7.67,14.2,11.06,60,0.056,6.1,70.6,1,28,0.04,NA
2023-06-05,2023,Summer,Upstream,02URSU23.USH,02URSU23,macros,cloudy,15:05:00,2023-06-05T19:05:00Z,USH,1,NA,NA,NA,27,7.63,14.3,11.04,67,0.053,5.1,66,0.8,30,0,NA
2023-06-05,2023,Summer,Upstream,02URSU23.USU,02URSU23,macros,cloudy,14:42:00,2023-06-05T18:42:00Z,USU,1,NA,NA,NA,15.7,7.6,14.3,10.9,447,0.259,4.9,62.7,0.9,33,0,NA
2023-06-06,2023,Summer,Downstream,02DRSU23.DSR,02DRSU23,macros,"cloudy, poor air quality from fires in Canada (smokey)",10:41:00,2023-06-06T14:41:00Z,DSR,1,42.31503482,-72.64110472,NA,33.5,7.34,14.9,10.45987012,283.5269307,0.164108276,9.2,75,0.9,10,0.02,NA
2023-06-06,2023,Summer,Downstream,02DRSU23.DFR,02DRSU23,macros,"cloudy, poor air quality from fires in Canada (smokey)",10:46:00,2023-06-06T14:46:00Z,DFR,1,42.31503501,-72.64116222,NA,12.9,7.34,14.7,10.4671091,367.5034989,0.141278644,4.3,75.1,0.9,25,0.03,NA
2023-06-06,2023,Summer,Downstream,02DRSU23.DM,02DRSU23,macros,"cloudy, poor air quality from fires in Canada (smokey)",11:00:00,2023-06-06T15:00:00Z,DM,1,42.31505771,-72.64103699,NA,17.5,7.33,14.7,10.6116206,348.2712147,0.115191437,5.8,75.3,0.9,19,0,NA
2023-06-06,2023,Summer,Downstream,02DRSU23.DSH,02DRSU23,macros,"cloudy, poor air quality from fires in Canada (smokey)",11:18:00,2023-06-06T15:18:00Z,DSH,1,42.31555557,-72.64167023,NA,18.6,7.33,14.8,10.55551456,224.6865561,0.193916143,3.9,73.5,0.9,31,0.05,NA
2023-06-06,2023,Summer,Downstream,02DRSU23.DSP,02DRSU23,macros,"cloudy, poor air quality from fires in Canada (smokey)",11:22:00,2023-06-06T15:22:00Z,DSP,1,42.31529617,-72.64109802,NA,16,7.33,14.7,10.63974854,440.1894503,0.206087689,8.4,76.7,0.8,33,0.1,NA
2023-06-07,2023,Summer,Upstream,03URSU23.USR,03URSU23,macros,"cloudy, poor air quality from fires in Canada (smokey)",09:53:00,2023-06-07T13:53:00Z,USR,1,42.319847,-72.655045,NA,22,7.64,14.5,10.93381833,81.36039556,0.04441727,8.8,79.7,0.7,31,0,NA
2023-06-07,2023,Summer,Upstream,03URSU23.UFR,03URSU23,macros,"cloudy, poor air quality from fires in Canada (smokey)",10:05:00,2023-06-07T14:05:00Z,UFR,1,42.319973,-72.654877,NA,18,7.64,14.3,10.91164883,78.48548889,0.086839676,6.2,77.1,0.9,29,0.06,NA
2023-06-07,2023,Summer,Upstream,03URSU23.UM,03URSU23,macros,"cloudy, poor air quality from fires in Canada (smokey)",10:26:00,2023-06-07T14:26:00Z,UM,1,42.319317,-72.655016,NA,12,7.67,14.4,10.95913111,343.3538038,0.305305304,15.5,76.9,1,28,0.06,NA
2023-06-07,2023,Summer,Upstream,03URSU23.USH,03URSU23,macros,"cloudy, poor air quality from fires in Canada (smokey)",11:16:00,2023-06-07T15:16:00Z,USH,1,NA,NA,NA,21.5,7.68,14.7,10.7447,39.13507,0.06132,9,71.3,1,29,0.07,NA
2023-06-07,2023,Summer,Upstream,03URSU23.USU,03URSU23,macros,"cloudy, poor air quality from fires in Canada (smokey)",11:00:00,2023-06-07T15:00:00Z,USU,1,NA,NA,NA,17.5,7.7,14.7,10.84081,815.0296,0.226867,5.1,70.9,1,25,0.04,NA
2023-06-08,2023,Summer,Downstream,03DRSU23.DSR,03DRSU23,macros,"cloudy with some sun, poor air quality from fires in Canada (smokey)",13:33:00,2023-06-08T17:33:00Z,DSR,1,NA,NA,NA,15,7.39,14.7,10.34772111,28.33699071,0.001076987,4.8,79.1,0.7,29,0,NA
2023-06-08,2023,Summer,Downstream,03DRSU23.DFR,03DRSU23,macros,"cloudy with some sun, poor air quality from fires in Canada (smokey)",13:36:00,2023-06-08T17:36:00Z,DFR,1,NA,NA,NA,19,7.39,14.6,10.42029229,118.2041612,0.393627078,4.1,74.2,0.6,31,0,NA
2023-06-08,2023,Summer,Downstream,03DRSU23.DM,03DRSU23,macros,"cloudy with some sun, poor air quality from fires in Canada (smokey)",13:45:00,2023-06-08T17:45:00Z,DM,1,NA,NA,NA,13.7,7.4,14.8,10.53167158,388.9921235,0.140821876,2.3,76.3,0.7,28,0.02,NA
2023-06-08,2023,Summer,Downstream,03DRSU23.DSH,03DRSU23,macros,"cloudy with some sun, poor air quality from fires in Canada (smokey)",13:59:00,2023-06-08T17:59:00Z,DSH,1,NA,NA,NA,21.2,7.37,15,10.55743076,44.057092,0.672499191,3.7,77.3,1.1,29,0.02,NA
2023-06-08,2023,Summer,Downstream,03DRSU23.DSP,03DRSU23,macros,"cloudy with some sun, poor air quality from fires in Canada (smokey)",13:51:00,2023-06-08T17:51:00Z,DSP,1,NA,NA,NA,13.5,7.41,14.8,10.54763684,436.5033882,0.248840687,3.8,71.9,0.7,26,0,NA
2023-09-26,2023,Fall,Downstream,01DRFA23.DSR,01DRFA23,macros,sunny with some clouds,14:09:00,2023-09-26T18:09:00Z,DSR,1,42.31502,-72.64116,NA,31.5,7.1,14.9,10.77,19,0.002,9.2,59.4,1.2,26,0,"pH/temp meter wasn't working in the field, took water temp from Lamont bridge and took pH back in lab"
2023-09-26,2023,Fall,Downstream,01DRFA23.DFR,01DRFA23,macros,sunny with some clouds,14:23:00,2023-09-26T18:23:00Z,DFR,1,42.31524,-72.64113,NA,24,7.35,15,11.01,34,0.231,10,54.8,1.4,28,0,NA
2023-09-26,2023,Fall,Downstream,01DRFA23.DM,01DRFA23,macros,sunny with some clouds,14:36:00,2023-09-26T18:36:00Z,DM,1,42.3154,-72.6419,NA,22,7.35,15.2,11.07,145,0.357,11,53.9,1.3,28,0,NA
2023-09-26,2023,Fall,Downstream,01DRFA23.DSH,01DRFA23,macros,sunny with some clouds,14:32:00,2023-09-26T18:32:00Z,DSH,1,42.31548,-72.64119,NA,29,7.37,15.1,10.98,16,0.214,11.1,53.9,1.2,26,0,NA
2023-09-26,2023,Fall,Downstream,01DRFA23.DSP,01DRFA23,macros,sunny with some clouds,14:45:00,2023-09-26T18:45:00Z,DSP,1,42.31535,-72.6409,NA,23,7.15,15.3,11,223,0.367,9.1,54.1,1.4,27,0,NA
2023-09-27,2023,Fall,Upstream,01URFA23.USR,01URFA23,macros,sunny,14:57:00,2023-09-27T18:57:00Z,USR,1,42.31916,-72.65458,NA,23,7.53,13.7,11.35,217,0.001,10.9,65.7,1.9,30,0,NA
2023-09-27,2023,Fall,Upstream,01URFA23.UFR,01URFA23,macros,sunny,15:02:00,2023-09-27T19:02:00Z,UFR,1,42.31933,-72.65465,NA,26,7.51,13.7,11.3,15,0.07,9.4,66.3,2.3,30,0,NA
2023-09-27,2023,Fall,Upstream,01URFA23.UM,01URFA23,macros,sunny,14:51:00,2023-09-27T18:51:00Z,UM,1,42.31927,-72.65483,NA,22,7.5,13.7,11.45,772,0.51,10,64.8,1.8,29,0,NA
2023-09-27,2023,Fall,Upstream,01URFA23.USH,01URFA23,macros,sunny,14:40:00,2023-09-27T18:40:00Z,USH,1,42.3204,-72.65382,NA,40,7.5,13.7,11.44,45,0.305,8.4,59.8,1.6,31,0,NA
2023-09-27,2023,Fall,Upstream,01URFA23.USU,01URFA23,macros,sunny,14:31:00,2023-09-27T18:31:00Z,USU,1,42.32043,-72.6535,NA,26,7.57,13.7,11.37,252,0.382,8.6,60.3,1.5,29,0.05,NA
